(title "Pressure Coefficient")
(labels "Position" "Pressure Coefficient")

((xy/key/label "cylinder")
0.323456	-1.07743
0.29085	-1.09069
0.256261	-1.09395
0.219842	-1.08666
0.181948	-1.06804
0.142841	-1.03444
0.102737	-0.98424
0.0619152	-0.91862
0.0206876	-0.835036
-0.0206874	-0.73235
-0.0619151	-0.613479
-0.102736	-0.477052
-0.142841	-0.322586
-0.181948	-0.155873
-0.219842	0.0216139
-0.256261	0.211629
-0.290849	0.40808
-0.323456	0.605443
-0.35391	0.801234
-0.381709	0.992214
-0.40713	1.17581
-0.429551	1.34772
-0.449334	1.50481
-0.465743	1.6425
-0.479179	1.75587
-0.489388	1.84383
-0.496127	1.90432
-0.499546	1.93398
-0.499546	1.93399
-0.496127	1.90434
-0.489388	1.84386
-0.479179	1.75591
-0.465743	1.64254
-0.449334	1.50485
-0.429551	1.34777
-0.40713	1.17587
-0.381709	0.992278
-0.35391	0.801301
-0.323456	0.605511
-0.29085	0.40815
-0.256261	0.211704
-0.219842	0.0216942
-0.181948	-0.155789
-0.142841	-0.322497
-0.102736	-0.476958
-0.0619152	-0.613379
-0.0206874	-0.732245
0.0206876	-0.834925
0.0619153	-0.918503
0.102737	-0.984116
0.142841	-1.03431
0.181948	-1.06791
0.219842	-1.08652
0.256261	-1.09381
0.29085	        -1.09054
0.323456	-1.07729
0.35391	        -1.05684
0.381709	-1.032
0.40713	        -1.00403
0.429551	-0.974577
0.449334	-0.945506
0.465744	-0.918376
0.479179	-0.894536
0.489388	-0.875368
0.496127	-0.862097
0.499546	-0.855197
0.499546	-0.855207
0.496127	-0.862127
0.489388	-0.875416
0.479179	-0.894602
0.465743	-0.918459
0.449334	-0.945605
0.429551	-0.974688
0.40713	        -1.00415
0.381709	-1.03213
0.35391	        -1.05697
)
