(title "Skin Friction Coefficient")
(labels "Position" "Skin Friction Coefficient")

((xy/key/label "cylinder")
0.00323456	0.0225803
0.0029085	0.015775
0.00256261	0.00609654
0.00219842	0.00891572
0.00181948	0.0283061
0.00142841	0.0533693
0.00102737	0.08401
0.000619152	0.119702
0.000206876	0.160302
-0.000206874	0.204184
-0.000619151	0.249455
-0.00102736	0.294992
-0.00142841	0.338131
-0.00181948	0.376576
-0.00219842	0.409257
-0.00256261	0.43435
-0.00290849	0.449909
-0.00323456	0.455838
-0.0035391	0.451481
-0.00381709	0.436437
-0.0040713	0.41213
-0.00429551	0.378783
-0.00449334	0.336582
-0.00465743	0.286323
-0.00479179	0.229907
-0.00489388	0.168574
-0.00496127	0.102987
-0.00499546	0.0346932
-0.00499546	0.0346935
-0.00496127	0.102988
-0.00489388	0.168574
-0.00479179	0.229907
-0.00465743	0.286323
-0.00449334	0.336582
-0.00429551	0.378783
-0.0040713	0.41213
-0.00381709	0.436437
-0.0035391	0.451481
-0.00323456	0.455839
-0.0029085	0.44991
-0.00256261	0.434351
-0.00219842	0.409257
-0.00181948	0.376577
-0.00142841	0.338132
-0.00102736	0.294992
-0.000619152	0.249455
-0.000206874	0.204184
0.000206876	0.160302
0.000619153	0.119702
0.00102737	0.0840095
0.00142841	0.0533687
0.00181948	0.0283054
0.00219842	0.00891499
0.00256261	0.00609651
0.0029085	0.0157757
0.00323456	0.0225809
0.0035391	0.0269319
0.00381709	0.029462
0.0040713	0.0306887
0.00429551	0.030856
0.00449334	0.0298216
0.00465744	0.0274104
0.00479179	0.0235503
0.00489388	0.0182033
0.00496127	0.0115204
0.00499546	0.00394938
0.00499546	0.00394905
0.00496127	0.0115198
0.00489388	0.0182028
0.00479179	0.0235499
0.00465743	0.0274101
0.00449334	0.0298213
0.00429551	0.0308557
0.0040713	0.0306884
0.00381709	0.0294616
0.0035391	0.0269314
)
